070,631,B-0631,JOSEFSENNIT AQQ,2,,,3912,MANIITSOQ
070,631,B-0631,JOSEFSENNIT AQQ,2,VAR,,3912,MANIITSOQ
070,1126,B-1126,JOSEFSENNIT AQQ.,0,,,3912,MANIITSOQ
070,1126,B-1126,JOSEFSENNIT AQQ.,0,1127,,3912,MANIITSOQ
070,1126,B-1126,JOSEFSENNIT AQQ.,0,LEJL,,3912,MANIITSOQ
070,730,B-0730,KANGILLIIT ATAAT,0,v/730,,3912,MANIITSOQ
070,778,B-0778,KANGILLIIT ATAAT,2,,,3912,MANIITSOQ
070,734,B-0734,KANGILLIIT ATAAT,4,,,3912,MANIITSOQ
070,777,B-0777,KANGILLIIT ATAAT,6,,,3912,MANIITSOQ
070,777,B-0777,KANGILLIIT ATAAT,6,STOR,,3912,MANIITSOQ
070,1200,B-1200,KANGILLIIT ATAAT,8,,,3912,MANIITSOQ
070,V/B-730,B--730,KANGILLIIT ATAAT.,0,,,3912,MANIITSOQ
070,784,B-0784,KUTTERKAJ,0,,,3912,MANIITSOQ
070,670,B-0670,KUUTTARTOQ,1,,,3912,MANIITSOQ
070,600,B-0600,KUUTTARTOQ,2,,,3912,MANIITSOQ
070,264,B-0264,KUUTTARTOQ,3,HØKA,,3912,MANIITSOQ
070,673,B-0673,KUUTTARTOQ,6,,,3912,MANIITSOQ
070,1077,B-1077,KUUTTARTOQ,7,STOR,,3912,MANIITSOQ
070,1077,B-1077,KUUTTARTOQ,8,,,3912,MANIITSOQ
070,1077,B-1077,KUUTTARTOQ,8,VARME,,3912,MANIITSOQ
070,8029,B-8029,"LANDTILSLUTNINGER,FABRIKS KAJ",0,,,3912,MANIITSOQ
070,33,B-0033,LANGSKOV-IP AQQ,0,1,,3912,MANIITSOQ
070,33,B-0033,LANGSKOV-IP AQQ,0,3,,3912,MANIITSOQ
070,33,B-0033,LANGSKOV-IP AQQ,0,STOR,,3912,MANIITSOQ
070,33,B-0033,LANGSKOV-IP AQQ,0,TAND,,3912,MANIITSOQ
070,33,B-0033,LANGSKOV-IP AQQ,0,VARME,,3912,MANIITSOQ
070,1082,B-1082,LANGSKOV-IP AQQ,0,,,3912,MANIITSOQ
070,1082,B-1082,LANGSKOV-IP AQQ,0,VARME,,3912,MANIITSOQ
070,1259,B-1259,LANGSKOV-IP AQQ,0,,,3912,MANIITSOQ
070,33,B-0033,LANGSKOV-IP AQQ,1,G,,3912,MANIITSOQ
070,33,B-0033,LANGSKOV-IP AQQ,1,I,,3912,MANIITSOQ
070,905,B-0905,LANGSKOV-IP AQQ,2,,,3912,MANIITSOQ
070,905,B-0905,LANGSKOV-IP AQQ,2,W,,3912,MANIITSOQ
070,104,B-0104,LANGSKOV-IP AQQ,6,,,3912,MANIITSOQ
070,104,B-0104,LANGSKOV-IP AQQ,6,VARME,,3912,MANIITSOQ
070,1259,B-1259,LANGSKOV-IP AQQ.,0,1 sal,,3912,MANIITSOQ
070,1259,B-1259,LANGSKOV-IP AQQ.,0,stuen,,3912,MANIITSOQ
070,9999,B-9999,MANIITSOQ,0,,,3912,MANIITSOQ
070,15166068,B-6068,Meeqqat Inuunerissut,0,Fikt. B.nr,,3912,MANIITSOQ
070,1090,B-1090,MINNERALAK,0,1,,3912,MANIITSOQ
070,1090,B-1090,MINNERALAK,0,2,,3912,MANIITSOQ
070,1114,B-1114,MINNERALAK,0,,,3912,MANIITSOQ
070,1120,B-1120,MINNERALAK,0,,,3912,MANIITSOQ
070,1381,B-1381,Minneralak,0,,,3912,MANIITSOQ
070,12266357,B-6357,Minneralak,0,,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,A,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,B,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,C,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,D,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,E,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,F,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,FYR,,3912,MANIITSOQ
070,156,B-0156,MINNERALAK,1,G,,3912,MANIITSOQ
070,1110,B-1110,MINNERALAK,3,,,3912,MANIITSOQ
070,1110,B-1110,MINNERALAK,3,1116,,3912,MANIITSOQ
070,1110,B-1110,MINNERALAK,5,1115,,3912,MANIITSOQ
070,1111,B-1111,MINNERALAK,5,,,3912,MANIITSOQ
070,311,B-0311,MINNERALAK,6,,,3912,MANIITSOQ
070,1112,B-1112,MINNERALAK,7,,,3912,MANIITSOQ
070,272,B-0272,MINNERALAK,8,,,3912,MANIITSOQ
070,1113,B-1113,MINNERALAK,9,,,3912,MANIITSOQ
070,310,B-0310,MINNERALAK,10,,,3912,MANIITSOQ
070,1115,B-1115,MINNERALAK,13,,,3912,MANIITSOQ
070,313,B-0313,MINNERALAK,14,,,3912,MANIITSOQ
070,271,B-0271,MINNERALAK,16,,,3912,MANIITSOQ
070,193,B-0193,MINNERALAK,22,,,3912,MANIITSOQ
070,195,B-0195,MINNERALAK,24,,,3912,MANIITSOQ
070,1272,B-1272,MITTARFIMMUT,0,,,3912,MANIITSOQ
070,1272,B-1272,MITTARFIMMUT,0,STOR,,3912,MANIITSOQ
070,307,B-0307,NALUNNGUARTARFISSUAQ,0,,,3912,MANIITSOQ
070,1289,B-1289,NALUNNGUARTARFISSUAQ,0,,,3912,MANIITSOQ
070,1291,B-1291,NALUNNGUARTARFISSUAQ,0,,,3912,MANIITSOQ
070,1319,B-1319,NALUNNGUARTARFISSUAQ,0,,,3912,MANIITSOQ
070,1348,B-1348,NALUNNGUARTARFISSUAQ,0,,,3912,MANIITSOQ
070,1351,B-1351,NALUNNGUARTARFISSUAQ,0,,,3912,MANIITSOQ
070,1019,B-1019,NARSANNGUAQ,4,,,3912,MANIITSOQ
070,1019,B-1019,NARSANNGUAQ,4,VAR,,3912,MANIITSOQ
070,1074,B-1074,NARSANNGUAQ,6,,,3912,MANIITSOQ
070,1028,B-1028,NARSANNGUAQ,8,,,3912,MANIITSOQ
070,1054,B-1054,NARSANNGUAQ,10,,,3912,MANIITSOQ
070,500,B-0500,NETSTATION 1,0,Produktion,,3912,MANIITSOQ
070,1032,B-1032,NETSTATION 10,0,Produktion,,3912,MANIITSOQ
070,12254593,B-4593,NETSTATION 11,0,Produktion,,3912,MANIITSOQ
070,1030,B-1030,NETSTATION 13,0,Produktion,,3912,MANIITSOQ
070,950,B-0950,NETSTATION 14,0,Produktion,,3912,MANIITSOQ
070,888,B-0888,NETSTATION 15,0,Produktion,,3912,MANIITSOQ
070,1251,B-1251,NETSTATION 16,0,Produktion,,3912,MANIITSOQ
070,641,B-0641,NETSTATION 18,0,Produktion,,3912,MANIITSOQ
070,1006,B-1006,NETSTATION 19,0,Produktion,,3912,MANIITSOQ
070,748,B-0748,NETSTATION 2,0,Produktion,,3912,MANIITSOQ
070,1272,B-1272,NETSTATION 21,0,Produktion,,3912,MANIITSOQ
070,605,B-0605,NETSTATION 4,0,Produktion,,3912,MANIITSOQ
070,636,B-0636,NETSTATION 5,0,Produktion,,3912,MANIITSOQ
070,695,B-0695,NETSTATION 6,0,Produktion,,3912,MANIITSOQ
070,732,B-0732,NETSTATION 7,0,Produktion,,3912,MANIITSOQ
070,780,B-0780,NETSTATION 8,0,Produktion,,3912,MANIITSOQ
070,834,B-0834,NETSTATION 9,0,Produktion,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,01,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,02,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,03,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,04,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,05,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,06,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,07,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,08,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,09,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,10,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,107,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,108,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,109,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,11,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,12,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,123,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,13,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,14,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,15,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,16,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,17,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,18,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,19,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,20,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,207,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,208,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,209,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,21,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,22,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,23,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,24,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,25,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,26,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,27,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,28,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,29,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,30,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,31,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,32,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,33,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,34,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,35,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,36,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,37,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,38,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,39,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,40,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,41,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,42,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,44,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,45,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,456,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,46,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,47,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,48,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,49,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,50,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,51,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,52,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,53,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,54,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,55,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,56,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,57,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,58,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,59,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,60,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,61,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,62,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,63,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,64,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,65,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,66,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,67,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,68,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,69,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,70,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,71,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,72,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,73,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,74,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,75,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,B2,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,SIR,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,STOR,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,v/ b 500,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,VAR,,3912,MANIITSOQ
070,500,B-0500,NIELS LYNGE-P AQQ,0,VARME,,3912,MANIITSOQ
070,728,B-0728,NIELS LYNGE-P AQQ,0,GTO,,3912,MANIITSOQ
070,961,B-0961,NIELS LYNGE-P AQQ,0,962,,3912,MANIITSOQ
070,1127,B-1127,NIELS LYNGE-P AQQ,0,,,3912,MANIITSOQ
070,9071,B-9071,NIELS LYNGE-P AQQ,0,,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,01,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,02,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,03,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,04,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,05,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,06,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,07,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,08,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,09,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,10,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,11,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,12,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,13,,3912,MANIITSOQ
070,1010,B-1010,NIELS LYNGE-P AQQ,1,14,,3912,MANIITSOQ
070,268,B-0268,NIELS LYNGE-P AQQ,2,,,3912,MANIITSOQ
070,649,B-0649,NIELS LYNGE-P AQQ,3,,,3912,MANIITSOQ
070,510,B-0510,NIELS LYNGE-P AQQ,4,,,3912,MANIITSOQ
070,510,B-0510,NIELS LYNGE-P AQQ,4,GTO,,3912,MANIITSOQ
070,636,B-0636,NIELS LYNGE-P AQQ,5,,,3912,MANIITSOQ
070,961,B-0961,NIELS LYNGE-P AQQ,6,,,3912,MANIITSOQ
070,961,B-0961,NIELS LYNGE-P AQQ,6,1,,3912,MANIITSOQ
070,961,B-0961,NIELS LYNGE-P AQQ,6,2,,3912,MANIITSOQ
070,961,B-0961,NIELS LYNGE-P AQQ,6,3,,3912,MANIITSOQ
070,962,B-0962,NIELS LYNGE-P AQQ,8,,,3912,MANIITSOQ
070,962,B-0962,NIELS LYNGE-P AQQ,8,1,,3912,MANIITSOQ
070,962,B-0962,NIELS LYNGE-P AQQ,8,2,,3912,MANIITSOQ
070,962,B-0962,NIELS LYNGE-P AQQ,8,3,,3912,MANIITSOQ
070,963,B-0963,NIELS LYNGE-P AQQ,10,,,3912,MANIITSOQ
070,963,B-0963,NIELS LYNGE-P AQQ,10,1,,3912,MANIITSOQ
070,963,B-0963,NIELS LYNGE-P AQQ,10,2,,3912,MANIITSOQ
070,212,B-0212,NIELS LYNGE-P AQQ,12,,,3912,MANIITSOQ
070,581,B-0581,NIELS LYNGE-P AQQ,14,,,3912,MANIITSOQ
070,748,B-0748,NIELSEN-IP AQQ,5,,,3912,MANIITSOQ
070,695,B-0695,NIELSEN-IP AQQ,7,,,3912,MANIITSOQ
070,1004,B-1004,NIELSEN-IP AQQ.,0,,,3912,MANIITSOQ
070,1372,B-1372,NIELSEN-IP AQQ.,0,,,3912,MANIITSOQ
070,647,B-0647,Nukissiorfiit Lager,0,,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,0,VARME,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,0,,,3912,MANIITSOQ
070,8500,B-8500,OLE PETERSEN-IP AQQ,0,SIR,,3912,MANIITSOQ
070,11,B-0011,OLE PETERSEN-IP AQQ,1,,,3912,MANIITSOQ
070,11,B-0011,OLE PETERSEN-IP AQQ,1,GTO,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,01,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,02,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,03,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,04,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,05,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,06,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,07,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,08,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,09,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,10,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,11,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,12,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,13,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,14,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,15,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,16,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,17,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,18,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,19,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,20,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,21,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,22,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,GTO,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,KLO,,3912,MANIITSOQ
070,160,B-0160,OLE PETERSEN-IP AQQ,2,VAND,,3912,MANIITSOQ
070,674,B-0674,OLE PETERSEN-IP AQQ,3,,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,A,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,B,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,C,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,D,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,E,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,EJD,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,F,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,G,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,GTO,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,H,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,I,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,J,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,K,,3912,MANIITSOQ
070,187,B-0187,OLE PETERSEN-IP AQQ,4,L,,3912,MANIITSOQ
070,211,B-0211,OLE PETERSEN-IP AQQ,5,,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,1A,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,1B,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,A,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,B,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,C,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,D,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,E,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,EJD,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,F,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,G,,3912,MANIITSOQ
070,205,B-0205,OLE PETERSEN-IP AQQ,6,H,,3912,MANIITSOQ
070,945,B-0945,OLE PETERSEN-IP AQQ,7,,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,A,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,B,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,C,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,D,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,E,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,EJD,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,F1,,3912,MANIITSOQ
070,204,B-0204,OLE PETERSEN-IP AQQ,8,F2,,3912,MANIITSOQ
070,6,B-0006,OLE PETERSEN-IP AQQ,9,,,3912,MANIITSOQ
070,6,B-0006,OLE PETERSEN-IP AQQ,9,VAR,,3912,MANIITSOQ
070,3,B-0003,OLE PETERSEN-IP AQQ,11,,,3912,MANIITSOQ
070,3,B-0003,OLE PETERSEN-IP AQQ,11,GTO,,3912,MANIITSOQ
070,3,B-0003,OLE PETERSEN-IP AQQ,11,VAR,,3912,MANIITSOQ
070,22,B-0022,OLE PETERSEN-IP AQQ,12,,,3912,MANIITSOQ
070,7,B-0007,OLE PETERSEN-IP AQQ,14,,,3912,MANIITSOQ
070,7,B-0007,OLE PETERSEN-IP AQQ,14,VAR,,3912,MANIITSOQ
070,1318,B-1318,OLE PETERSEN-IP AQQ.,0,,,3912,MANIITSOQ
070,1085,B-1085,ORTOOQQAP AQQ,0,,,3912,MANIITSOQ
070,1085,B-1085,ORTOOQQAP AQQ,0,STOR,,3912,MANIITSOQ
070,250,B-0250,ORTOOQQAP AQQ,2,,,3912,MANIITSOQ
070,628,B-0628,ORTOOQQAP AQQ,3,,,3912,MANIITSOQ
070,650,B-0650,ORTOOQQAP AQQ,5,,,3912,MANIITSOQ
070,247,B-0247,ORTOOQQAP AQQ,9,,,3912,MANIITSOQ
070,246,B-0246,ORTOOQQAP AQQ,11,,,3912,MANIITSOQ
070,285,B-0285,ORTOOQQAP AQQ,13,TVA,,3912,MANIITSOQ
070,655,B-0655,PAVIA PETERSENIP AQQ,1,,,3912,MANIITSOQ
070,655,B-0655,PAVIA PETERSENIP AQQ,1,001,,3912,MANIITSOQ
070,655,B-0655,PAVIA PETERSENIP AQQ,1,101,,3912,MANIITSOQ
070,655,B-0655,PAVIA PETERSENIP AQQ,1,102,,3912,MANIITSOQ
070,655,B-0655,PAVIA PETERSENIP AQQ,1,201,,3912,MANIITSOQ
070,655,B-0655,PAVIA PETERSENIP AQQ,1,VARME,,3912,MANIITSOQ
070,637,B-0637,PAVIA PETERSENIP AQQ,2,,,3912,MANIITSOQ
070,615,B-0615,PAVIA PETERSENIP AQQ,3,,,3912,MANIITSOQ
070,615,B-0615,PAVIA PETERSENIP AQQ,3,VAR,,3912,MANIITSOQ
070,638,B-0638,PAVIA PETERSENIP AQQ,4,,,3912,MANIITSOQ
070,638,B-0638,PAVIA PETERSENIP AQQ,4,INTERN,,3912,MANIITSOQ
070,638,B-0638,PAVIA PETERSENIP AQQ,4,STOR,,3912,MANIITSOQ
070,586,B-0586,PAVIA PETERSENIP AQQ,5,A,,3912,MANIITSOQ
070,586,B-0586,PAVIA PETERSENIP AQQ,5,B,,3912,MANIITSOQ
070,586,B-0586,PAVIA PETERSENIP AQQ,5,VAR,,3912,MANIITSOQ
070,585,B-0585,PAVIA PETERSENIP AQQ,7,A,,3912,MANIITSOQ
070,585,B-0585,PAVIA PETERSENIP AQQ,7,B,,3912,MANIITSOQ
070,584,B-0584,PAVIA PETERSENIP AQQ,9,A,,3912,MANIITSOQ
070,584,B-0584,PAVIA PETERSENIP AQQ,9,B,,3912,MANIITSOQ
070,583,B-0583,PAVIA PETERSENIP AQQ,11,A,,3912,MANIITSOQ
070,583,B-0583,PAVIA PETERSENIP AQQ,11,B,,3912,MANIITSOQ
070,583,B-0583,PAVIA PETERSENIP AQQ,11,VAR,,3912,MANIITSOQ
070,582,B-0582,PAVIA PETERSENIP AQQ,13,A,,3912,MANIITSOQ
070,582,B-0582,PAVIA PETERSENIP AQQ,13,B,,3912,MANIITSOQ
070,856,B-0856,PAVIA PETERSENIP AQQ,22,,,3912,MANIITSOQ
070,856,B-0856,PAVIA PETERSENIP AQQ,22,A,,3912,MANIITSOQ
